SA1_CODE21,Education level,Income level,Adaptive Capability Index
2140511,864.0,945.0,0.7055633
2140512,853.0,976.0,0.7133764
2140513,963.0,933.0,0.7394609
2140514,996.0,1038.0,0.79330504
2140515,920.0,1091.0,0.7843739
2140516,852.0,869.0,0.67122245
2140517,758.0,874.0,0.6365411
2140518,879.0,940.0,0.7094574
2140519,969.0,1046.0,0.78590536
2140520,961.0,1054.0,0.7859102
2140521,1040.0,1032.0,0.80811036
2140522,932.0,1027.0,0.7640699
2140523,967.0,964.0,0.7531197
2140601,915.0,885.0,0.7020194
2140602,900.0,943.0,0.7188123
2140603,913.0,860.0,0.69148195
2140604,876.0,834.0,0.6669143
2140605,911.0,958.0,0.7289539
2140606,935.0,980.0,0.746894
2140607,954.0,976.0,0.7527373
2140608,0.0,0.0,0.0
2140609,988.0,901.0,0.7367134
2140610,959.0,876.0,0.7156538
2140611,963.0,884.0,0.72033525
2140612,1049.0,972.0,0.7881986
2140613,1068.0,1024.0,0.8158997
2140614,1017.0,908.0,0.7507473
2140615,874.0,992.0,0.72780544
2140616,950.0,1015.0,0.76640093
2140617,928.0,994.0,0.7496305
2140618,898.0,973.0,0.72974247
2140619,803.0,781.0,0.6177784
2140620,954.0,1004.0,0.7636662
2140621,844.0,820.0,0.64897907
2140622,955.0,1014.0,0.7679591
2140623,897.0,912.0,0.7055432
2140624,894.0,965.0,0.72506106
2140625,870.0,917.0,0.6969726
2140626,945.0,972.0,0.74766856
2140627,998.0,1145.0,0.8358487
2140628,0.0,0.0,0.0
2140629,925.0,998.0,0.75002265
2140630,1012.0,1110.0,0.8276434
2140631,963.0,1058.0,0.7882509
2140632,919.0,1132.0,0.7999873
2140633,978.0,1006.0,0.77379996
2140634,956.0,1026.0,0.77303267
2140635,966.0,1037.0,0.7812233
2140636,1020.0,1069.0,0.814758
2140637,946.0,1091.0,0.7945064
2140638,979.0,928.0,0.7437447
2140639,936.0,1094.0,0.79178023
2140640,984.0,1139.0,0.8280508
2140701,920.0,970.0,0.7371452
2140702,964.0,1016.0,0.7722472
2140703,985.0,1035.0,0.7878472
2140704,819.0,807.0,0.63416207
2140705,917.0,966.0,0.7344147
2140706,854.0,895.0,0.6821501
2140707,879.0,947.0,0.7121896
2140708,940.0,929.0,0.72893625
2140709,917.0,955.0,0.7301212
2140710,863.0,803.0,0.6497481
2140711,964.0,1048.0,0.7847374
2140712,1031.0,1068.0,0.81865454
2140713,952.0,1058.0,0.78396404
2140714,0.0,0.0,0.0
2140715,999.0,1077.0,0.8096966
2140716,953.0,1066.0,0.78747636
2140717,977.0,1059.0,0.7940972
2140718,951.0,1014.0,0.76640034
2140719,968.0,979.0,0.7593642
2140720,834.0,912.0,0.6809914
2140721,857.0,968.0,0.7118127
2140722,859.0,919.0,0.6934664
2140723,978.0,1056.0,0.79331595
2140724,939.0,858.0,0.7008338
2140725,933.0,982.0,0.74689525
2140726,1011.0,1081.0,0.8159344
2140727,983.0,1091.0,0.8089257
2140728,1061.0,1021.0,0.81200075
2140729,1012.0,1057.0,0.8069564
2140730,892.0,866.0,0.6856399
2140801,859.0,931.0,0.6981503
2140802,1028.0,1028.0,0.80187255
2140803,946.0,1050.0,0.77850324
2140804,968.0,1016.0,0.773806
2140805,993.0,1033.0,0.79018426
2140806,891.0,936.0,0.71257263
2140807,930.0,1089.0,0.78749037
2140808,996.0,1052.0,0.7987695
2140809,936.0,1113.0,0.7991963
2140810,996.0,1095.0,0.81555325
2140811,931.0,1066.0,0.7789027
2140812,996.0,1046.0,0.7964276
2140813,965.0,1047.0,0.7847368
2140901,897.0,926.0,0.7110077
2140902,939.0,1014.0,0.76172376
2140903,897.0,908.0,0.70398194
2140904,943.0,923.0,0.7277634
2140905,884.0,975.0,0.72506714
2140906,837.0,883.0,0.6708412
2140907,984.0,1074.0,0.80268
2140908,905.0,962.0,0.7281769
2140909,935.0,1065.0,0.78007126
2140910,995.0,1064.0,0.80306363
2140911,0.0,0.0,0.0
2141001,1008.0,1035.0,0.79681057
2141002,969.0,984.0,0.7617055
2141003,1016.0,1034.0,0.79953796
2141004,1010.0,1040.0,0.7995416
2141005,1012.0,1020.0,0.79251456
2141006,978.0,1026.0,0.7816063
2141007,845.0,916.0,0.68683946
2141008,945.0,897.0,0.7183945
2141009,898.0,959.0,0.724278
2141010,816.0,877.0,0.6603154
2141011,891.0,917.0,0.70515656
2141012,868.0,950.0,0.7090738
2141013,959.0,987.0,0.7589793
2141014,915.0,988.0,0.7422223
2141101,912.0,959.0,0.72973394
2141102,880.0,953.0,0.71492124
2141103,887.0,1043.0,0.75277805
2141104,941.0,996.0,0.7554774
2141105,949.0,1025.0,0.7699144
2141106,929.0,961.0,0.7371397
2141107,799.0,787.0,0.6185615
2141108,868.0,936.0,0.7036092
2141109,850.0,894.0,0.680201
2141110,839.0,885.0,0.6724013
2141111,866.0,857.0,0.67199457
2141112,811.0,854.0,0.6493895
2141113,882.0,911.0,0.6993072
2141114,901.0,914.0,0.7078827
2141115,996.0,1093.0,0.8147726
2141116,919.0,855.0,0.69186866
2141117,979.0,1060.0,0.7952669
2141201,1004.0,1070.0,0.80891293
2141202,820.0,906.0,0.6731935
2141203,981.0,1014.0,0.77809167
2141204,1012.0,1080.0,0.8159338
2141205,882.0,920.0,0.7028201
2141206,933.0,1032.0,0.76641124
2141207,981.0,1064.0,0.79760766
2141208,980.0,1066.0,0.79799855
2141209,966.0,1048.0,0.78551686
2141301,981.0,1059.0,0.795656
2141302,978.0,1074.0,0.8003417
2141303,1070.0,1102.0,0.8471241
2141304,1007.0,1069.0,0.8096918
2141305,1034.0,1115.0,0.8381687
2141306,1065.0,1014.0,0.81082743
2141307,995.0,1057.0,0.80033135
2141308,943.0,1021.0,0.7660148
2141309,956.0,1010.0,0.7667876
2141310,978.0,1017.0,0.77809346
2141311,996.0,1086.0,0.8120403
2141312,997.0,1079.0,0.8096978
2141313,1023.0,1052.0,0.8092917
2141314,991.0,1069.0,0.80345637
2141315,776.0,938.0,0.6685364
2141316,988.0,1047.0,0.79370016
2141317,913.0,928.0,0.7180237
2141318,957.0,950.0,0.7437581
2141319,940.0,941.0,0.7336201
2141320,853.0,946.0,0.70166683
2141321,914.0,963.0,0.7320746
2141322,955.0,848.0,0.703166
2141323,889.0,881.0,0.6903256
2141324,877.0,938.0,0.7078973
2141325,908.0,1007.0,0.74691045
2141326,985.0,1052.0,0.79448265
2141327,954.0,1046.0,0.7800597
2141328,1008.0,1023.0,0.7921267
2141329,988.0,1034.0,0.788626
2141330,973.0,1032.0,0.7819997
2141331,826.0,838.0,0.64899004
2141332,906.0,899.0,0.70397645
2141333,881.0,889.0,0.6903305
2141334,849.0,959.0,0.7051821
2141335,831.0,957.0,0.6973866
2141336,929.0,941.0,0.7293333
2141337,0.0,0.0,0.0
2141338,862.0,888.0,0.68253565
2141401,972.0,989.0,0.7648262
2141402,923.0,930.0,0.72270143
2141403,899.0,932.0,0.71412903
2141404,950.0,898.0,0.7207334
2141405,959.0,896.0,0.7234602
2141406,811.0,847.0,0.6466572
2141407,947.0,1008.0,0.7624996
2141408,909.0,865.0,0.69187474
2141409,948.0,878.0,0.7121476
2141410,1061.0,1078.0,0.834249
2141411,963.0,1034.0,0.7788832
2141413,917.0,1002.0,0.74846625
2141415,850.0,960.0,0.7059621
2141416,948.0,1023.0,0.768744
2141417,832.0,931.0,0.68762803
2141418,1030.0,1022.0,0.80031
2141419,958.0,1076.0,0.79332817
2141420,896.0,988.0,0.7348178
2141421,959.0,1026.0,0.7742018
2141501,885.0,810.0,0.661054
2141502,905.0,860.0,0.68836427
2141503,873.0,873.0,0.6809677
2141504,855.0,815.0,0.65131426
2141505,868.0,730.0,0.62320334
2141506,938.0,910.0,0.7207408
2141507,866.0,920.0,0.6965847
2141508,839.0,880.0,0.67044973
2141509,920.0,974.0,0.73870647
2141510,829.0,864.0,0.6603074
2141511,948.0,984.0,0.75352156
2141512,975.0,1024.0,0.7796565
2141513,951.0,985.0,0.755081
2141514,902.0,922.0,0.71139497
2141515,816.0,772.0,0.6193317
2141516,794.0,802.0,0.6224677
2141518,997.0,981.0,0.77144647
2141520,919.0,939.0,0.7246555
2141521,940.0,1026.0,0.7667973
2141522,0.0,0.0,0.0
2141523,0.0,0.0,0.0
2141524,788.0,816.0,0.6255939
2141525,945.0,1007.0,0.76132977
2141601,1023.0,1105.0,0.8299787
2141603,834.0,846.0,0.6552303
2141604,975.0,1042.0,0.78668237
2141605,967.0,852.0,0.7094039
2141606,1032.0,1010.0,0.7964057
2141607,979.0,974.0,0.76169944
2141608,972.0,996.0,0.76755846
2141609,1018.0,1030.0,0.7987561
2141610,970.0,1008.0,0.7714629
2141611,1021.0,1114.0,0.83271205
2141612,898.0,1008.0,0.7434037
2141613,0.0,0.0,0.0
2141614,999.0,962.0,0.7648098
2141615,960.0,985.0,0.75858843
2141616,948.0,937.0,0.7351765
2141617,1014.0,1047.0,0.80383265
2141618,905.0,799.0,0.6645547
2141619,1037.0,928.0,0.76634794
2141620,1040.0,977.0,0.7866428
2141621,830.0,745.0,0.6142491
2141622,1076.0,1097.0,0.8475108
2141623,1021.0,904.0,0.7507449
2141624,932.0,869.0,0.7023994
2141625,845.0,896.0,0.67903304
2141626,828.0,819.0,0.64235336
2141627,875.0,865.0,0.6786245
2141628,809.0,724.0,0.59786844
2141629,755.0,739.0,0.5826788
2141630,927.0,872.0,0.7016218
2141631,987.0,895.0,0.73398185
2141632,1016.0,922.0,0.75582206
2141633,986.0,858.0,0.7191503
2141634,912.0,752.0,0.6489377
2141635,990.0,930.0,0.74881214
2141636,877.0,786.0,0.64856863
2141637,972.0,1060.0,0.79253894
2141638,1002.0,1007.0,0.78354335
2141639,1047.0,1070.0,0.82567054
2141640,1016.0,979.0,0.77807033
2141641,1025.0,1041.0,0.8057776
2141642,826.0,773.0,0.6236192
2141643,788.0,776.0,0.6099811
2141644,953.0,938.0,0.7375154
2141645,1023.0,1047.0,0.8073401
2141646,964.0,987.0,0.7609279
2141701,921.0,972.0,0.73831546
2141702,979.0,1001.0,0.772238
2141703,828.0,828.0,0.6458662
2141704,833.0,869.0,0.6638179
2141705,748.0,804.0,0.60532165
2141706,803.0,803.0,0.6263654
2141707,845.0,882.0,0.6735686
2141708,937.0,951.0,0.7363542
2141709,1023.0,1083.0,0.8213916
2141710,1011.0,1074.0,0.8132022
2141711,1026.0,1087.0,0.824122
2141713,998.0,1072.0,0.8073553
2141714,970.0,1036.0,0.78239185
2141715,962.0,975.0,0.7554647
2141716,1003.0,1090.0,0.8163296
2141718,1102.0,1129.0,0.8701335
2141719,986.0,1008.0,0.7776983
2141720,963.0,1001.0,0.76600266
2141721,938.0,805.0,0.6797571
2141722,908.0,921.0,0.7133429
2141723,938.0,895.0,0.71488595
2141724,896.0,802.0,0.6622183
2141725,860.0,878.0,0.677853
2141726,880.0,906.0,0.69657624
2141727,878.0,768.0,0.6419326
2141728,811.0,794.0,0.62597024
2141729,872.0,889.0,0.68682307
2141730,886.0,930.0,0.7082821
2141731,864.0,921.0,0.6961956
2141732,850.0,866.0,0.66927207
2141733,956.0,1031.0,0.7749843
2141734,839.0,751.0,0.6200984
2141736,942.0,1075.0,0.7867024
2141737,943.0,1081.0,0.789434
2141738,900.0,1006.0,0.7434025
2141739,964.0,1024.0,0.77536976
2141740,974.0,1047.0,0.7882442
2141741,980.0,1071.0,0.7999502
2141742,985.0,1003.0,0.775357
2141743,872.0,870.0,0.679407
2141744,886.0,910.0,0.70047575
2141745,927.0,892.0,0.7094282
2141746,881.0,883.0,0.6879885
2141747,825.0,874.0,0.6626518
2141748,806.0,944.0,0.68256974
2141749,879.0,927.0,0.7043832
2141750,874.0,935.0,0.7055572
2141751,995.0,1050.0,0.7975991
2141752,1047.0,1082.0,0.83035433
2141753,1043.0,1116.0,0.8420664
2141754,0.0,0.0,0.0
2141755,1042.0,1136.0,0.84948313
2141756,1040.0,1097.0,0.8334812
2141757,994.0,1069.0,0.8046255
2141801,910.0,977.0,0.7359803
2141802,956.0,1072.0,0.79098743
2141803,1033.0,1082.0,0.82489836
2141804,1031.0,1065.0,0.81748354
2141805,944.0,1031.0,0.7703078
2141806,986.0,1042.0,0.79096913
2141807,974.0,966.0,0.7566283
2141808,1003.0,1082.0,0.81320703
2141809,979.0,1066.0,0.79760885
2141810,1106.0,1059.0,0.84437
2141811,1004.0,1060.0,0.8050097
2141812,1042.0,1063.0,0.8209897
2141813,1059.0,1076.0,0.832689
2141901,951.0,969.0,0.7488359
2141902,873.0,967.0,0.71765774
2141903,927.0,903.0,0.7137217
2141904,875.0,862.0,0.6774535
2141905,953.0,905.0,0.7246348
2141906,855.0,947.0,0.7028365
2141907,1018.0,1018.0,0.7940723
2141908,994.0,1051.0,0.79759973
2141909,977.0,1085.0,0.8042455
2141910,962.0,984.0,0.75897753
2141911,916.0,962.0,0.7324637
2141912,972.0,1074.0,0.79800344
2141913,909.0,961.0,0.72934544
2141914,1013.0,1049.0,0.8042236
2141915,981.0,1061.0,0.79643667
2141916,990.0,1054.0,0.7972118
2141917,993.0,1033.0,0.79018426
2141918,990.0,1051.0,0.7960409
2141919,956.0,1016.0,0.7691295
2141920,1003.0,1064.0,0.8061813
2141921,935.0,911.0,0.71996194
2141922,940.0,919.0,0.72503304
2141923,872.0,928.0,0.70204556
2141924,1016.0,1038.0,0.80109924
2141925,1029.0,1044.0,0.80850744
2141926,973.0,1005.0,0.77146107
2141927,1005.0,1055.0,0.80344784
2141928,928.0,893.0,0.7102082
2141929,952.0,1017.0,0.7679609
2142001,868.0,912.0,0.6942416
2142002,905.0,906.0,0.706319
2142003,989.0,1060.0,0.79916406
2142004,1005.0,1003.0,0.7831512
2142005,1018.0,1043.0,0.80383027
2142006,912.0,1017.0,0.7523725
2142007,979.0,1061.0,0.7956573
2142008,1044.0,1085.0,0.8303562
2142009,902.0,948.0,0.7215433
2142010,860.0,890.0,0.68253684
2142011,879.0,931.0,0.7059445
2142012,841.0,871.0,0.66771626
2142013,856.0,903.0,0.68605214
2142014,1009.0,1075.0,0.8128131
2142015,1008.0,1045.0,0.8007138
2142016,924.0,971.0,0.7390943
2142017,996.0,1064.0,0.8034533
2142018,1029.0,1005.0,0.7932849
2142019,924.0,919.0,0.7187977
2142020,969.0,1042.0,0.7843441
2142021,1025.0,1035.0,0.8034357
2142022,965.0,1010.0,0.770295
2142023,936.0,1042.0,0.7714836
2142024,883.0,954.0,0.7164807
2142025,949.0,1068.0,0.78669816
2142026,1063.0,1083.0,0.8369801
2142027,979.0,1056.0,0.79370564
2142028,868.0,942.0,0.7059512
2142029,905.0,966.0,0.7297382
2142030,959.0,1084.0,0.79684037
2142031,889.0,931.0,0.7098416
2142101,1000.0,941.0,0.75700283
2142102,1034.0,971.0,0.78196263
2142103,932.0,959.0,0.73752815
2142104,971.0,1019.0,0.7761461
2142105,956.0,967.0,0.7500038
2142106,986.0,914.0,0.74100816
2142107,900.0,836.0,0.677048
2142108,927.0,899.0,0.7121604
2142109,1019.0,1110.0,0.8303714
2142110,1019.0,1104.0,0.8280295
2142112,922.0,895.0,0.7086506
2142113,985.0,954.0,0.7562313
2142114,1054.0,1118.0,0.8471339
2142115,876.0,832.0,0.66613364
2142116,932.0,940.0,0.7301121
2142117,884.0,1010.0,0.73872834
2142118,887.0,952.0,0.71725893
2142119,946.0,932.0,0.7324455
2142120,920.0,896.0,0.7082615
2142121,1025.0,931.0,0.7628424
2142122,992.0,931.0,0.7499819
2142123,991.0,1043.0,0.793308
2142124,898.0,986.0,0.7348166
2142125,870.0,959.0,0.71336603
2142126,965.0,1003.0,0.76756275
2142127,945.0,994.0,0.7562556
2142128,989.0,909.0,0.74022573
2142129,966.0,1089.0,0.80152
2142130,0.0,0.0,0.0
2142201,0.0,0.0,0.0
2142202,1018.0,908.0,0.751137
2142203,933.0,909.0,0.7184019
2142204,874.0,911.0,0.6961895
2142205,916.0,935.0,0.7219251
2142207,0.0,0.0,0.0
2142208,921.0,927.0,0.72075105
2142209,847.0,921.0,0.68957055
2142210,863.0,920.0,0.6954156
2142211,800.0,818.0,0.63105106
2142212,959.0,1052.0,0.78435016
2142213,853.0,882.0,0.6766863
2142214,886.0,943.0,0.7133563
2142215,943.0,967.0,0.74493754
2142216,0.0,0.0,0.0
2142217,990.0,991.0,0.77262163
2142218,933.0,1030.0,0.7656306
2142219,930.0,1053.0,0.7734388
2142221,925.0,969.0,0.73870337
2142222,852.0,899.0,0.682932
2142223,912.0,918.0,0.7137308
2142224,904.0,902.0,0.704368
2142225,981.0,1001.0,0.77301747
2142226,961.0,1086.0,0.7984004
2142227,946.0,1005.0,0.7609389
2142228,859.0,809.0,0.6505312
2142229,925.0,1032.0,0.7632935
2142230,925.0,1058.0,0.77344185
2142231,938.0,1029.0,0.76718885
2142232,994.0,922.0,0.7472484
2142233,858.0,903.0,0.6868316
2142234,805.0,785.0,0.6201191
2142235,848.0,923.0,0.6907408
2142301,1058.0,1049.0,0.82176065
2142302,833.0,896.0,0.6743566
2142303,858.0,927.0,0.69619924
2142304,1053.0,955.0,0.78312194
2142305,915.0,931.0,0.7199741
2142306,953.0,954.0,0.74376047
2142307,1100.0,1082.0,0.8510091
2142308,1112.0,1066.0,0.8494405
2142309,1085.0,1034.0,0.82642806
2142310,1095.0,1102.0,0.85686696
2142311,998.0,995.0,0.77730066
2142312,1134.0,1078.0,0.86269796
2142313,1057.0,1016.0,0.80849034
2142314,1135.0,1084.0,0.86542964
2142315,1005.0,1034.0,0.79525113
2142316,1062.0,1100.0,0.84322584
2142317,1064.0,1096.0,0.84244394
2142318,936.0,987.0,0.750016
2142319,996.0,1027.0,0.7890115
2142320,1170.0,1110.0,0.88921785
2142321,1075.0,1080.0,0.84048563
2142322,1135.0,1079.0,0.863478
2142401,1078.0,1068.0,0.8369709
2142402,1132.0,1195.0,0.90758604
2142403,1043.0,1086.0,0.83035684
2142404,1070.0,1011.0,0.811605
2142405,1125.0,1072.0,0.8568487
2142406,1071.0,1068.0,0.83424294
2142407,1082.0,1131.0,0.86311996
2142408,1117.0,1114.0,0.8701244
2142409,1057.0,1131.0,0.85337716
2142410,1122.0,1116.0,0.87285364
2142411,0.0,0.0,0.0
2142412,1099.0,1089.0,0.8533516
2142413,1103.0,1030.0,0.8318816
2142414,1069.0,1013.0,0.811996
2142415,1057.0,1086.0,0.83581275
2142416,1044.0,1001.0,0.7975693
2142417,1127.0,1098.0,0.8677764
2142418,1082.0,1088.0,0.8463362
2142419,1088.0,1093.0,0.85062605
2142420,1072.0,1091.0,0.84361005
2142421,1100.0,1056.0,0.8408607
2142422,1097.0,1108.0,0.8599883
2142423,1065.0,1047.0,0.82370794
2142424,1083.0,1010.0,0.81628096
2142425,1061.0,1095.0,0.84088445
2142426,1126.0,1113.0,0.8732415
2142427,1099.0,1073.0,0.84710646
2142428,1094.0,1106.0,0.85803854
2142429,1067.0,1104.0,0.84673566
2142430,1169.0,1114.0,0.89038944
2142431,1069.0,1120.0,0.8537602
2142432,1070.0,1063.0,0.83190167
2142433,1041.0,1072.0,0.8241129
2142434,1072.0,1076.0,0.83775526
2142501,1026.0,971.0,0.7788449
2142502,1040.0,973.0,0.7850815
2142503,1038.0,957.0,0.778057
2142504,1067.0,983.0,0.7995069
2142505,1069.0,967.0,0.7940412
2142506,1077.0,1021.0,0.8182362
2142507,1058.0,1020.0,0.8104414
2142508,1039.0,1005.0,0.797182
2142509,1103.0,1032.0,0.8326622
2142510,1028.0,1002.0,0.7917242
2142511,1060.0,947.0,0.7827274
2142512,1049.0,976.0,0.7897599
2142513,1058.0,1038.0,0.8174671
2142514,1068.0,1010.0,0.8104353
2142515,1050.0,1021.0,0.807714
2142516,1070.0,999.0,0.8069211
2142517,1050.0,946.0,0.77844
2142518,1018.0,993.0,0.7843143
2142519,1074.0,994.0,0.80652845
2142520,1056.0,1003.0,0.8030265
2142521,1085.0,962.0,0.798325
2142522,1054.0,965.0,0.7874149
2142523,1090.0,1027.0,0.8256444
2142524,1054.0,1028.0,0.81200504
2142525,1091.0,1059.0,0.83852434
2142526,1040.0,979.0,0.78742343
2142527,1097.0,1020.0,0.8256401
2142528,1045.0,1006.0,0.79991066
2142529,1090.0,1087.0,0.8490635
2142530,1085.0,1007.0,0.8158894
2142531,1083.0,1011.0,0.81667125
2142532,1092.0,1023.0,0.8248625
2142533,1052.0,1030.0,0.8120063
2142534,1047.0,990.0,0.7944449
2142535,1086.0,1006.0,0.81588876
2142601,1108.0,1112.0,0.8658364
2142602,1126.0,1046.0,0.84709007
2142603,1094.0,1048.0,0.8353999
2142604,1093.0,1023.0,0.8252522
2142605,1097.0,1067.0,0.84398514
2142606,1101.0,1061.0,0.8432021
2142607,1085.0,1027.0,0.8236958
2142608,1078.0,1059.0,0.83345807
2142609,1061.0,1034.0,0.81707495
2142610,1049.0,1044.0,0.81630164
2142611,1013.0,1000.0,0.78509796
2142612,1068.0,994.0,0.80419016
2142613,1097.0,1030.0,0.8295433
2142614,1058.0,1034.0,0.8159058
2142615,1104.0,1050.0,0.84007764
2142616,1061.0,1053.0,0.824491
2142617,1076.0,1057.0,0.831898
2142618,1123.0,1037.0,0.84240806
2142619,1105.0,1022.0,0.82953846
2142620,1097.0,1030.0,0.8295433
2142621,1127.0,1090.0,0.8646538
2142622,1129.0,1035.0,0.84396565
2142623,1032.0,1076.0,0.8221668
2142624,1066.0,1069.0,0.83268476
2142625,1078.0,1058.0,0.8330678
2142626,1112.0,1052.0,0.843976
2142627,1060.0,1059.0,0.82644325
2142628,1067.0,998.0,0.80536175
2142629,1064.0,1004.0,0.8065345
2142630,1081.0,1049.0,0.830724
2142631,974.0,1052.0,0.7901958
2142632,1121.0,1090.0,0.8623156
2142633,1096.0,1072.0,0.8455471
2142634,1101.0,1067.0,0.845544
2142701,1052.0,1042.0,0.81669015
2142702,1075.0,998.0,0.8084794
2142703,1086.0,1009.0,0.81705976
2142704,1073.0,1033.0,0.8213612
2142705,1118.0,997.0,0.8248467
2142706,1065.0,1058.0,0.8280015
2142707,1100.0,1078.0,0.8494478
2142708,1075.0,987.0,0.80418587
2142709,1112.0,1020.0,0.83148575
2142710,1065.0,1068.0,0.8319047
2142711,1090.0,1069.0,0.8420378
2142712,1059.0,1076.0,0.832689
2142713,1106.0,1060.0,0.8447603
2142714,1063.0,1036.0,0.81863505
2142715,1056.0,1021.0,0.8100523
2142716,1067.0,1087.0,0.84010017
2142717,1099.0,1065.0,0.8439839
2142718,1095.0,1024.0,0.826422
2142719,1068.0,1021.0,0.81472874
2142720,1067.0,1055.0,0.82760996
2142721,1017.0,1040.0,0.8022696
2142722,1098.0,1086.0,0.8517909
2142723,1114.0,1056.0,0.8463167
2142724,1077.0,1059.0,0.8330684
2142725,1087.0,1092.0,0.849846
2142726,1047.0,1036.0,0.8123996
2142727,1050.0,1059.0,0.8225461
2142728,1093.0,1063.0,0.840865
2142801,0.0,0.0,0.0
2142802,1029.0,765.0,0.6996081
2142803,1036.0,926.0,0.7651776
2142804,1050.0,996.0,0.797956
2142805,923.0,763.0,0.657518
2142806,941.0,908.0,0.72112924
2142807,1079.0,868.0,0.75929666
2142808,1077.0,936.0,0.785059
2142809,1015.0,957.0,0.7690936
2142810,1054.0,1002.0,0.80185676
2142811,1048.0,923.0,0.7686832
2142812,1039.0,994.0,0.7928885
2142813,1057.0,889.0,0.7589197
2142814,1065.0,960.0,0.7897501
2142815,1042.0,930.0,0.7690772
2142816,1065.0,985.0,0.7995081
2142817,1044.0,976.0,0.7878113
2142818,1081.0,908.0,0.7756889
2142819,1076.0,924.0,0.7799854
2142820,969.0,900.0,0.7289186
2142821,1023.0,961.0,0.7737726
2142822,1063.0,989.0,0.80029
2142823,1032.0,941.0,0.76947355
2142824,999.0,896.0,0.73904866
2142825,992.0,938.0,0.75271416
2142826,1117.0,940.0,0.8022087
2142827,1035.0,988.0,0.78898776
2142828,912.0,882.0,0.69967926
2142829,1027.0,950.0,0.77103794
2142830,1012.0,920.0,0.7534826
2142831,1169.0,956.0,0.82871884
2142832,1081.0,914.0,0.7780308
2142833,1053.0,978.0,0.79209936
2142834,1065.0,959.0,0.7893598
2142835,943.0,809.0,0.683267
2142836,1053.0,980.0,0.79288
2142837,1000.0,932.0,0.7534899
2142838,920.0,852.0,0.69108737
2142839,1059.0,981.0,0.7956086
2142840,1023.0,977.0,0.78001773
2142901,1088.0,1002.0,0.8151069
2142902,1140.0,1020.0,0.8423977
2142903,1123.0,1037.0,0.84240806
2142904,1057.0,987.0,0.79717106
2142905,1064.0,993.0,0.80224097
2142906,1040.0,972.0,0.7846912
2142907,1016.0,987.0,0.7811929
2142908,1047.0,994.0,0.7960062
2142909,1134.0,1050.0,0.85176903
2142910,1027.0,932.0,0.7640121
2142911,1070.0,937.0,0.7827213
2142912,1067.0,976.0,0.7967747
2142913,1040.0,944.0,0.7737622
2142914,1044.0,943.0,0.7749307
2142915,1001.0,920.0,0.7491958
2142916,1104.0,1016.0,0.8268068
2142917,1090.0,1008.0,0.81822824
2142918,1029.0,944.0,0.7694754
2142919,1035.0,956.0,0.7764975
2142920,1069.0,920.0,0.77569616
2142921,1084.0,1004.0,0.81432873
2142922,1069.0,966.0,0.79365087
2142923,1046.0,1037.0,0.8124002
2142924,1007.0,986.0,0.7772952
2142925,1089.0,958.0,0.79832256
2143001,1020.0,1072.0,0.81592894
2143002,1026.0,1052.0,0.8104608
2143003,993.0,1126.0,0.826484
2143004,985.0,1050.0,0.793702
2143005,1022.0,1147.0,0.8459824
2143006,1026.0,1105.0,0.8311478
2143007,1056.0,1102.0,0.8416682
2143008,973.0,1047.0,0.7878545
2143009,987.0,979.0,0.7667687
2143010,987.0,1070.0,0.8022878
2143011,1009.0,1030.0,0.7952487
2143012,1032.0,1033.0,0.80538297
2143013,1019.0,1078.0,0.8178811
2143014,1049.0,1137.0,0.8526014
2143015,977.0,1087.0,0.8050262
2143016,986.0,1048.0,0.79331106
2143017,1041.0,1144.0,0.8522159
2143018,1042.0,1135.0,0.8490928
2143019,1018.0,1086.0,0.820614
2143020,1062.0,1179.0,0.8740611
2143021,1012.0,1053.0,0.8053951
2143022,1079.0,1107.0,0.85258317
2143023,1017.0,1052.0,0.80695343
2143024,1001.0,1098.0,0.8186728
2143025,1038.0,1098.0,0.8330921
2143026,1029.0,1067.0,0.81748474
2143027,1014.0,1059.0,0.8085165
2143028,990.0,1121.0,0.8233633
2143029,1061.0,1122.0,0.85142314
2143030,980.0,1142.0,0.8276629
2143031,1021.0,1112.0,0.8319315
2143032,1058.0,1136.0,0.8557185
2143033,995.0,1032.0,0.79057336
